Z6DfLcBqRwFv86u-ddVYDQ,other,"['Tapas Bars', 'Asian Fusion', 'Restaurants']",4.0,116,Charlotte
kAXwEMkpcKMObw45QJGqnw,American (Traditional),['Restaurants'],3.0,475,Las Vegas
rXLHlQP_ogFsa1JhHLhkEg,Thai,"['Sushi Bars', 'Chinese', 'Restaurants']",3.5,129,North Las Vegas
QzVma33C7UihhDKzOm6EDA,Italian,"['Delis', 'Restaurants']",4.5,17,Scottsdale
d3fTw1F1TLAQ97w36JYi-g,American (New),['Restaurants'],2.5,12,Charlotte
WBfJ4HBd-uCM1_0PdDfsDA,Mexican,['Restaurants'],3.5,58,Charlotte
1mdFPa5DNCwhM7QGfypuyA,Italian,"['Restaurants', 'French']",4.0,10,Las Vegas
jphuU3ttPugYr0lTBxtp_A,Mexican,"['Bars', 'Venues & Event Spaces', 'Event Planning & Services', 'Restaurants', 'Nightlife']",3.5,188,Las Vegas
amHyyeQJ7Q8k8jTw_miXLw,American (New),['Restaurants'],3.5,28,Champaign
ILoDsxtqtLU2oTMaf_laGQ,Greek,"['Mediterranean', 'Middle Eastern', 'Restaurants']",4.5,297,Las Vegas
zOCdVUKUN3b-obT67Qjyww,German,['Restaurants'],4.0,454,Glendale
_LsGlbpybDbENusCXuEpyQ,other,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",3.0,159,Las Vegas
WP7xXx3AnBP0o-NVK5omoQ,other,"['Filipino', 'Venues & Event Spaces', 'Event Planning & Services', 'Restaurants', 'Karaoke', 'Nightlife']",3.5,111,Las Vegas
Ymbxezwhkf8-8sDWUWOScQ,American (Traditional),"['Food', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']",3.5,113,North Las Vegas
zHzW66E12sDnMjETbehD6w,American (New),"['Breakfast & Brunch', 'Southern', 'Restaurants']",4.0,218,Charlotte
cdacUBBL2tDbDnB1EfhpQw,American (New),"['Mexican', 'Restaurants']",3.5,68,Scottsdale
53YGfwmbW73JhFiemNeyzQ,American (New),"['Breakfast & Brunch', 'Mediterranean', 'Restaurants']",4.0,1195,Scottsdale
d-_ZMeph2MIsCOEhKCkTbA,American (Traditional),"['Sandwiches', 'Restaurants']",3.0,218,Scottsdale
2DOJ2GyphXQf_f3OKJEPzw,Mexican,['Restaurants'],2.5,54,Phoenix
qJlrHs5iyFOLA7Wly-M0pg,other,"['Food', 'Ethnic Food', 'Delis', 'Restaurants', 'Specialty Food']",4.0,51,Champaign
C4GHQTB-G0R2Geov298GLw,American (New),['Restaurants'],4.0,464,Pittsburgh
GM4-aWjgQjxN8sOwff7Ufw,other,"['Steakhouses', 'Restaurants']",3.5,104,Pittsburgh
Sb3xeEYG-uEEWcWqsLTZUA,Chinese,['Restaurants'],3.5,56,Las Vegas
UScgPn6pIHuOmQJTsZQIOg,American (Traditional),"['Bars', 'Nightlife', 'Restaurants']",4.0,146,Phoenix
m7cT_avH6bvwUz4f1VgZUA,Chinese,"['Cantonese', 'Restaurants']",3.5,62,Pittsburgh
RW0cELoDiJ-DkQntO3w4LQ,other,"['Breakfast & Brunch', 'Restaurants']",3.0,29,Mesa
d6eqlH4tKE2VmiTPN6TOEw,Mexican,['Restaurants'],3.0,13,Pittsburgh
iH_M6BQkAPM7kz3_vJ79RQ,other,"['Breakfast & Brunch', 'Restaurants']",3.5,64,Madison
cgFiAUsYCiw9RBX4SgkZUA,Italian,['Restaurants'],3.0,103,Las Vegas
qyNtVViurIcChc35mfYIEw,Thai,['Restaurants'],3.5,194,Phoenix
4Lqr7bE-ZI2uG7u02V4QJA,Greek,"['Mediterranean', 'Restaurants']",4.0,147,Charlotte
P0fdd-AyeJMcCD6PYT30WQ,Japanese,['Restaurants'],3.0,50,Las Vegas
-yxfBYGB6SEqszmxJxd97A,American (New),"['Bars', 'Restaurants', 'Wine Bars', 'Nightlife', 'Italian']",3.5,187,Phoenix
HyfFenprdpIA4rmKu6DW3g,other,"['Nightlife', 'Seafood', 'Bars', 'Restaurants']",4.5,1666,Las Vegas
LU0HLP1acjTO1fyjEigbpw,other,"['Bars', 'Dive Bars', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']",3.5,34,Phoenix
hCxNymBRhx7eQZdxGCjvXQ,Mexican,['Restaurants'],3.5,171,Las Vegas
b6ZagkhPwEwQCDBB7KkVPA,other,"['Food', 'Bagels', 'Delis', 'Restaurants']",3.5,21,Scottsdale
NjPSo2gRUNEsBfHYuoda9Q,Vietnamese,['Restaurants'],4.0,96,Pittsburgh
jR7rDinCcHNZxl4jA0iKJQ,Thai,['Restaurants'],3.5,130,Pittsburgh
_b9r3punxdaieKCGsIoS3w,other,"['Seafood', 'Restaurants']",4.5,13,Las Vegas
QiNZaRZ5RmCfYiBgk3ApEQ,American (Traditional),"['Steakhouses', 'Seafood', 'Restaurants']",3.0,155,Avondale
71jwNmlPbJsPZJWAdmj7ig,other,"['Bakeries', 'Food', 'Sandwiches', 'Restaurants']",4.0,10,Phoenix
lxfalv_k7V8X-ESUS34HuA,Greek,"['Mediterranean', 'Restaurants']",4.5,201,Phoenix
-zcZNlO0JwZHppan8rGkBQ,American (Traditional),['Restaurants'],2.5,28,Phoenix
Fklm4Zi7nloG1SfLpnmEkA,Italian,['Restaurants'],4.0,400,Las Vegas
V8jMEIQ7oGK-vKyg0FiTCA,other,"['Vegetarian', 'Hot Dogs', 'Restaurants']",3.5,73,Pittsburgh
LXvueihSmsfvlCHkrz8gLw,Chinese,['Restaurants'],3.5,132,Las Vegas
ZA7GsC5JNswGGXSjsGwUug,Italian,['Restaurants'],4.0,57,Las Vegas
TMhHqj5KnkxOBR9vdM84qg,Indian,['Restaurants'],3.0,10,Charlotte
oIU_awAiDThL0Xz0iGD5TA,Thai,['Restaurants'],4.0,145,Urbana
MPyxaNVuWlAQqJ0iKV5rQw,Italian,"['Bars', 'Buffets', 'Wine Bars', 'Nightlife', 'Restaurants']",4.0,286,Tempe
rm2OnyNDnlWkSNUSxETsGg,American (Traditional),"['Bars', 'Nightlife', 'Restaurants']",3.0,86,Champaign
kZWtP7HMRmCtWobW1_uvUQ,American (Traditional),['Restaurants'],3.5,148,Tempe
E3RjJH45EX6rHYDs0TYSRA,Mexican,['Restaurants'],3.5,269,Phoenix
AumuGuTg3HqvtwbLPi-ZCg,Thai,"['Chinese', 'Restaurants']",4.0,444,Las Vegas
rwgU2XEFJ7nyCHvUnEC5ww,Mexican,['Restaurants'],3.0,262,Las Vegas
7cP7WFmWiTVh-raIL3N_Vw,American (New),"['Bars', 'Nightlife', 'Restaurants']",4.0,220,Phoenix
b9dv7Q0A8XcJ44zzTDJeYw,Mexican,['Restaurants'],3.0,55,Phoenix
eTbtfgUtfewdncgVf2CbWw,other,"['Bakeries', 'Food', 'Cafes', 'Restaurants']",4.0,430,Tempe
rua7dvP6-SUXL4N8RTY--A,other,"['Food', 'Bagels', 'Delis', 'Restaurants']",2.5,32,Scottsdale
bcW-OuYklAXeEZWBgc7TaA,other,"['Food', 'Gelato', 'Creperies', 'Sandwiches', 'Restaurants']",3.5,124,Champaign
HQFscafV3wi5z4yOKdUGRg,American (Traditional),"['Breakfast & Brunch', 'Salad', 'Restaurants']",4.0,172,Phoenix
LdI-fcJDXGE7ns_jwWY2ow,Mexican,['Restaurants'],3.5,265,Scottsdale
b1aTHVkqCa4kZITbu9khtA,Italian,['Restaurants'],3.5,166,Phoenix
mzbQCUmd135tsNW6hY3G6A,Chinese,['Restaurants'],3.5,115,Phoenix
8zL3V6rmFKBess3bxPLAoQ,American (Traditional),"['American (New)', 'Buffets', 'Restaurants']",3.5,1054,Las Vegas
Gn7bMxhZgY0bivsthvJWJQ,American (Traditional),"['Casinos', 'Arts & Entertainment', 'Buffets', 'Restaurants']",3.0,820,Las Vegas
Fo5O94HccxE4PvMQf-G_vQ,other,"['Pizza', 'Gluten-Free', 'Restaurants']",3.5,60,Glendale
m892tIZECgluvVNsfcXjfQ,other,"['Wine Bars', 'Bars', 'Steakhouses', 'Nightlife', 'Restaurants']",3.5,94,Madison
3YrW77yHkp3JIyTGYCS_Nw,Indian,"['Food', 'Grocery', 'Vegetarian', 'Restaurants']",4.0,92,Tempe
_zrSQdISpB_qry9tb098rw,Italian,['Restaurants'],3.5,652,Las Vegas
zBacxYJdcxmJETelXMt9aw,other,"['Bakeries', 'Food', 'Gluten-Free', 'Organic Stores', 'Restaurants']",4.0,227,Henderson
MXqmV0513hptrtjihDdf3Q,American (Traditional),['Restaurants'],4.0,479,Las Vegas
4Iqcne2F4qY8lahrPA81rA,Ethiopian,['Restaurants'],4.0,179,Las Vegas
V3djRRU0eJcyI5lZ6Tw6RQ,Italian,['Restaurants'],3.5,55,Glendale
a0TcvyseEbwRaKl-I3DPoQ,Mexican,"['Fast Food', 'Tex-Mex', 'Restaurants']",3.0,15,Scottsdale
LfqLGgiOzVd21muP99BKUQ,other,"['Active Life', 'Buffets', 'Amusement Parks', 'Restaurants']",3.0,127,Mesa
qHjUo2foq-IXF6Tk1Iz3WQ,Mexican,['Restaurants'],3.5,104,Scottsdale
8zTes4kUSoM161AD7G6DsQ,other,"['Delis', 'Restaurants']",3.5,252,Las Vegas
fYE54FZCIFYYdFs-AkqRuw,other,"['Asian Fusion', 'Vegan', 'Restaurants']",3.0,89,Champaign
DfECo0OSJvXZbLKjZU9Ncg,Italian,"['Seafood', 'Bars', 'Restaurants', 'Nightlife']",4.0,148,Charlotte
e3izESeW0BUx0s96FdSLag,Italian,"['Wine Bars', 'Bars', 'Restaurants', 'Nightlife']",4.0,218,Phoenix
R1RjCYfRZm9inTDQVVpUGQ,Korean,"['Food', 'Ice Cream & Frozen Yogurt', 'Sandwiches', 'Restaurants']",4.5,18,Chandler
whJLVLRto7nVjmwk_XBV3g,other,"['Bars', 'Breakfast & Brunch', 'Wine Bars', 'Nightlife', 'Steakhouses', 'Restaurants']",4.0,287,Las Vegas
v7pdhN99iD4cphcb-6JHVQ,Indian,"['Food', 'Herbs & Spices', 'Specialty Food', 'Restaurants']",3.5,23,Phoenix
4h8_u6Fqm3JvUEq8ctWf-A,other,"['Steakhouses', 'Restaurants']",3.5,299,Las Vegas
3q5THOSYu39imB8tGaieCQ,other,"['Buffets', 'Restaurants']",3.0,161,Henderson
FqzgT9Y-Yu7jiWdHnGW-kQ,American (Traditional),"['Bars', 'Pubs', 'Nightlife', 'Lounges', 'Restaurants']",4.0,562,Phoenix
dVAurLD1bBIi9IvuMFoL5g,American (Traditional),"['Steakhouses', 'Seafood', 'Restaurants']",4.0,779,Las Vegas
wE_exQZBL8sMy2DilI5qAQ,other,"['Chicken Wings', 'Restaurants']",3.5,86,Las Vegas
W_DMoZNrcv9cfYuadwNMmQ,American (Traditional),"['Burgers', 'Restaurants']",3.0,12,Las Vegas
HsAYzU2-Z_vZAaRqHbcP8g,Thai,['Restaurants'],4.0,330,Las Vegas
A-wbnt6g19IWirBswkzsig,other,"['Food', 'Steakhouses', 'Restaurants', 'Beer, Wine & Spirits', 'Brazilian']",3.0,253,Las Vegas
PiDKW4Tqn98_D8WUcBQZow,other,"['Cafes', 'Restaurants']",2.5,65,Las Vegas
KwGQqUCpHHhOhVqyOL2QTA,American (New),"['Bars', 'Dance Clubs', 'Nightlife', 'Lounges', 'Restaurants']",2.5,18,Scottsdale
_SWb6l-M_ohosfSmet3e1w,American (Traditional),"['Bars', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants']",2.5,145,Goodyear
hsOnzcy8mFbUvIWFC1agoQ,Mexican,"['Bars', 'Nightlife', 'Restaurants']",3.0,44,Scottsdale
RchLlXNv3HI0XCqUM8ejxA,Chinese,['Restaurants'],2.5,13,Charlotte
dpwiGCOjTQC6WBWMJJGB9Q,other,"['Sushi Bars', 'Restaurants']",3.5,102,North Las Vegas
LbLVO7yqAJGEQ1nK6rEvHA,Chinese,['Restaurants'],3.5,134,Phoenix
WS1XuIez_2KP-3RJD-r9kg,American (New),['Restaurants'],3.5,122,Las Vegas
XInU2SUuNK-IgnT-sEIvGA,Japanese,"['Asian Fusion', 'Sushi Bars', 'Restaurants']",3.5,326,Las Vegas
kFmud3f8H8GSO8eeHDNfrA,American (New),['Restaurants'],4.0,178,Las Vegas
7H0nbExftMZlpZDXm0QrBw,other,"['Mediterranean', 'Halal', 'Restaurants']",4.0,241,Gilbert
83DsSlg-swjLzmZnUzq2UA,other,"['Pizza', 'Restaurants']",4.5,771,Henderson
b4hI0x_vgagZyF_D-OqCLA,other,"['Buffets', 'Filipino', 'Restaurants']",3.0,17,Chandler
xdv2kvaZodkWvTSV6pSSpA,Mexican,['Restaurants'],4.0,81,Phoenix
W7xb2iS4cYL14Yi5LOGSkA,other,"['Pubs', 'Bars', 'Nightlife', 'Sandwiches', 'Restaurants']",3.5,125,Tempe
noLH_u4MJzfXYYHqcByjnA,other,"['Bars', 'Music Venues', 'Arts & Entertainment', 'Pubs', 'Nightlife', 'Irish', 'Restaurants']",3.5,94,Phoenix
Lnzndd6xVBEB8qfveCM2dA,Mexican,['Restaurants'],3.0,19,North Las Vegas
1we3mDehB1V7IYX9hIoeTQ,American (Traditional),"['Steakhouses', 'Restaurants']",3.5,94,Las Vegas
-ypSXxstO11bNUl2Lhf5KQ,American (Traditional),"['Sandwiches', 'Restaurants']",3.0,27,Las Vegas
oXKPSI-RUqOvmuSCh_DEQQ,American (Traditional),"['Seafood', 'Restaurants']",4.0,462,Scottsdale
ilJiRYZgxjrEu2iexKu-pQ,Mexican,"['Bars', 'Restaurants', 'Sports Bars', 'Nightlife']",3.5,269,Scottsdale
rpjwmrKICOA6BCdZfK7p-w,American (Traditional),['Restaurants'],2.0,10,Las Vegas
oerixQiFOO0rzaPkjkDNTA,other,"['Steakhouses', 'Restaurants']",3.5,52,Las Vegas
8-HkVgPClpSli0ug3Uk-sQ,Chinese,"['Seafood', 'Cantonese', 'Dim Sum', 'Restaurants']",2.5,332,Las Vegas
AY1a1XwfjJo_178MRUAsnQ,Japanese,"['Sushi Bars', 'Restaurants']",3.0,29,Henderson
yDG1pryyHScHpSas70D7lQ,Italian,['Restaurants'],3.5,44,Charlotte
M8b-avmzftEOa5nNjrnbqw,other,"['Fast Food', 'Restaurants']",4.0,12,Henderson
gVYju3XRcO1R4aNk7SZJcA,French,['Restaurants'],4.5,247,Las Vegas
XDYnLQC8ViZejuCDp4eCwg,American (New),"['Steakhouses', 'Restaurants']",4.0,940,Las Vegas
ypxdw4etbusoInHOwwIjRw,other,"['Seafood', 'Bars', 'Nightlife', 'Restaurants']",3.0,43,Henderson
ROlYDMi1U3LaHStmuELRxQ,other,"['Steakhouses', 'Restaurants']",3.5,131,Las Vegas
o9nCXNC14VScabiy2bftgw,American (Traditional),"['Bars', 'Pubs', 'Nightlife', 'Sports Bars', 'Restaurants']",3.0,135,Scottsdale
gj0TXVTQzU8xn6Atx7IYwA,American (New),"['Bars', 'Restaurants', 'Sports Bars', 'Nightlife']",3.0,11,Scottsdale
cXx-fHY11Se8rFHkkUeaUg,American (Traditional),"['Bars', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']",3.5,49,Phoenix
vWnlScr9y2F6_ctDJZ6XLg,American (New),"['Food', 'Coffee & Tea', 'Restaurants']",4.0,58,Cave Creek
dp0unqYxrYzvfaMVVmk6mw,other,"['Steakhouses', 'Restaurants']",3.0,79,Phoenix
jiQwNP0HovE-NZB-plOWxA,Mexican,['Restaurants'],3.0,151,Las Vegas
-WZ3MCw4wOOnEJyHXw0kAg,other,"['Bars', 'Wine Bars', 'Food', 'Breakfast & Brunch', 'Desserts', 'Nightlife', 'Restaurants']",3.5,149,Charlotte
niPFXq4r2mc0zFlOpWV3Eg,Greek,"['Mediterranean', 'Restaurants']",3.5,57,Scottsdale
uhzZM-WwNsaVuvGRjv3mXw,other,"['Sandwiches', 'Restaurants']",4.0,31,Champaign
G9KKI4P4D9LiPkbTTZLXdA,other,"['Buffets', 'Restaurants']",3.0,148,Las Vegas
qpptyM9Dfns3AW5E_lsu6Q,Pakistani,"['Bars', 'Indian', 'Nightlife', 'Restaurants']",3.5,367,Las Vegas
r-SMWki62MIjPlsSRdlBVw,Japanese,"['Asian Fusion', 'Sushi Bars', 'Restaurants']",3.5,337,Las Vegas
trC8BtTuNJniFaCaK1IQ4w,Japanese,"['Hot Pot', 'Sushi Bars', 'Restaurants']",3.5,333,Las Vegas
rpKxIm3WQxuTcDzcoplQZQ,other,"['Steakhouses', 'Restaurants']",4.0,21,Phoenix
UhEaLvp_WTlzhnXdP-U8Bg,other,"['Asian Fusion', 'Sushi Bars', 'Restaurants']",3.5,17,Las Vegas
WNy1uzcmm_UHmTyR--o5IA,other,"['Pubs', 'Bars', 'Nightlife', 'British', 'Restaurants']",4.5,1354,Tempe
3Q7vtF_cdHGyp2JOlKcu-Q,other,"['Burgers', 'Fast Food', 'Restaurants']",4.0,121,Chandler
GkxEw4VTC2eGUYQMf02pYQ,Japanese,"['Sushi Bars', 'Restaurants']",3.0,58,Scottsdale
LuAClnM_sUmLbFsK4ODWiw,Japanese,"['Sushi Bars', 'Restaurants']",4.5,380,Las Vegas
MqPRtyOXXJF-uUYJPK-5sA,other,"['Burgers', 'Fast Food', 'Restaurants']",4.5,139,Las Vegas
NQZVwiPQ6k1JkPAqPlXL5w,Chinese,"['Fast Food', 'Chicken Wings', 'Restaurants']",3.5,30,Phoenix
lYTR-gsp_tAF4eiUw6jw0g,Japanese,"['Sushi Bars', 'Restaurants']",4.0,432,North Las Vegas
s1Z1GO4UZ-GDmRvSqpqDFg,other,"['Asian Fusion', 'Restaurants']",3.5,25,Scottsdale
rRvUF3c4vxksTOaGfyx5jA,American (Traditional),"['Steakhouses', 'Barbeque', 'Restaurants']",3.5,191,Henderson
_fcEpudbiTB4o9wLJ-egTA,American (New),"['Cafes', 'Restaurants']",3.0,105,Henderson
p2OalJojTCfCYJpGEmcusg,other,"['Pizza', 'Restaurants']",3.5,204,Las Vegas
xL7H-eMQDE-y23VL7MpLsA,other,"['Southern', 'Barbeque', 'Restaurants']",3.5,15,Glendale
xxq3nX34tsqAtcsSm21rHQ,other,"['Sandwiches', 'Restaurants']",3.0,268,Las Vegas
zruUQvFySeXyEd7_rQixBg,other,"['Breakfast & Brunch', 'Gluten-Free', 'Sandwiches', 'Restaurants']",4.0,335,Scottsdale
n_d7HDsTdLc9IWwuPHBNlg,Greek,"['Mediterranean', 'Restaurants']",4.0,335,Las Vegas
3W59npo0X8utnGYLxl8GvA,Greek,"['Mediterranean', 'Restaurants']",3.5,62,Las Vegas
jbToVT09cmHMfxCITDBGIQ,other,"['Delis', 'Sandwiches', 'Restaurants']",3.5,146,Las Vegas
btuXBnJEIkn7ax2TfvHQyw,Mexican,['Restaurants'],3.5,127,Henderson
ojjtPlnSmCX1zCzWL7JoNQ,other,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants']",4.0,161,Phoenix
4uDW2Rp9eAPL5BUd5C5-bA,American (New),"['Sushi Bars', 'Restaurants']",3.5,542,Las Vegas
d1ZT8gm7MTNHipyHEphKYA,other,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']",2.5,25,Champaign
RiI-mJXjbP2RZUMQgh_yvw,other,"['Delis', 'Restaurants']",4.0,95,Pittsburgh
5FPsw0_mNhylWujmJHseCQ,Thai,"['Chinese', 'Restaurants']",4.0,86,Champaign
X5QTGpPfqXFtmtizsGAksw,Mexican,['Restaurants'],3.5,156,Tempe
_ULYg16ncUuhWUsACetojw,Vietnamese,['Restaurants'],4.0,30,Charlotte
PzYjXRKgDwjVg1YicWuYLg,American (Traditional),"['Burgers', 'Restaurants']",3.0,226,Henderson
ozfvymkBqw8j0Oa_tC5mpA,Thai,"['Chinese', 'Restaurants']",3.5,44,Las Vegas
9OFr3nlEDwncUNgbqFKd5w,Thai,['Restaurants'],3.5,282,Las Vegas
fyTVrU5R4cis-MAbkj-V1Q,other,"['Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants']",2.5,12,Phoenix
4M8E3KWiHZB6gNxMV_btAQ,Chinese,"['Sushi Bars', 'Buffets', 'Restaurants']",2.0,10,Charlotte
90AXjqb4O-wrTHDKDoDUzg,Thai,"['Vegetarian', 'Restaurants']",4.0,472,Tempe
R-0IVFEKseAL9wYgIhPy1w,other,"['Pizza', 'Restaurants']",3.5,39,Urbana
6JhJEBo-1IqofPGrIk8UMw,Mexican,['Restaurants'],3.0,132,Chandler
UDChQLVuz9SYgyyIoEqDkQ,American (New),"['Dive Bars', 'Bars', 'Nightlife', 'Restaurants']",4.5,41,Las Vegas
ocCzxkuTYjUtujlMLlEE3g,other,"['Nightlife', 'Bars', 'Sushi Bars', 'Sports Bars', 'Restaurants']",3.5,163,Las Vegas
0InQd9vuhRc98OksC3Ks8Q,American (Traditional),"['Buffets', 'Restaurants']",2.0,190,Las Vegas
r9sGMJ084n4IS9eGmlCKjg,American (Traditional),"['Bars', 'Steakhouses', 'Nightlife', 'Restaurants']",4.0,199,Phoenix
oMw1SaH_zEbOOufTsGuk6w,Japanese,"['Sushi Bars', 'Restaurants']",4.0,19,Phoenix
_PVEERIWg0xyrGXgL8iz_A,Chinese,['Restaurants'],3.0,70,North Las Vegas
TQhP4vCMjvX527YMxPfuUA,Greek,"['Mediterranean', 'Restaurants']",3.0,145,Phoenix
ilnAFVGDxDVePJZ-axgSpQ,other,"['Pizza', 'Restaurants']",3.0,11,Laveen
BD74uSwDe175zEqfppDRvg,Mexican,"['Nightlife', 'Bars', 'Sports Bars', 'Restaurants']",3.5,231,Phoenix
NCVmm5-crBCYCzNumZ90FA,other,"['Seafood', 'Bars', 'Nightlife', 'Lounges', 'Restaurants']",2.5,150,Las Vegas
KBG28p3lGX17hOPoHhq5PQ,other,"['Sushi Bars', 'Restaurants']",4.0,341,Phoenix
AAGO39io2Ko0fgr6BhH-yQ,other,"['Food', 'Breakfast & Brunch', 'Bagels', 'Delis', 'Restaurants']",3.5,40,Phoenix
hfl62LX14YqNpG0g0Tj6_Q,Latin American,['Restaurants'],4.5,508,Phoenix
pe6auP0feE_GPjt0h4RsjA,Japanese,['Restaurants'],4.0,99,Las Vegas
ptIRdaZlXxuVJTiJDFJCIw,other,"['Pizza', 'Restaurants']",2.5,44,Phoenix
XWvht_1ZLdK7EHJ3jo4q0g,American (Traditional),['Restaurants'],4.0,670,Phoenix
DtvYgBK6qrRyVRr8TdRyrA,Japanese,"['Sushi Bars', 'Restaurants']",3.5,137,Henderson
y5BUbjBZGvf4tAk_TCSXzA,Thai,['Restaurants'],3.5,58,Las Vegas
r3HWH8XeoV9uohlcrwrMSw,Chinese,"['Sushi Bars', 'Asian Fusion', 'Restaurants']",3.5,154,Phoenix
-s9Vc4QS91I4DUfR9V4VgA,American (Traditional),"['Bars', 'Nightlife', 'Lounges', 'Restaurants']",3.5,16,Las Vegas
7qMIhv5QJ6xrg_hOOdLgsw,other,"['Sushi Bars', 'Restaurants']",3.5,69,Scottsdale
eyYyJ2aOOo0sLHU_ThextQ,American (New),"['Bars', 'Nightlife', 'Restaurants']",3.5,11,Las Vegas
K8H3xHHqQU4ptS-KMU1Rpg,other,"['Burgers', 'Bars', 'Nightlife', 'Sandwiches', 'Restaurants']",3.5,33,Madison
fwE6z2Jwqh67BWB_EZ-CUA,Vietnamese,['Restaurants'],3.0,10,Charlotte
1jmSAp3ZTTUJ4idPrARfkw,American (Traditional),['Restaurants'],3.0,43,Henderson
BW1JCE3Qj4uIokg7kLUL7w,American (New),"['Bars', 'Nightlife', 'Restaurants']",4.0,1221,Las Vegas
1PB9xsunCoSccTmAvjMlhA,Chinese,"['Burmese', 'Restaurants']",4.0,52,Pittsburgh
GfuApsBX3jHdZGgWi8PTag,Indian,['Restaurants'],3.5,132,Las Vegas
8zdeaK3PWDsr5Kq4UOuNSw,other,"['Belgian', 'Restaurants']",4.5,462,Pittsburgh
OoJo0Btu2GM3KtIXSI3rXA,Thai,['Restaurants'],3.5,13,Pittsburgh
EwxURzkF_rhj6cVP7lxPhQ,Mexican,['Restaurants'],3.5,64,Madison
hJxzqajebKdt2mgiC2YNSQ,other,"['Diners', 'Restaurants']",4.0,50,Madison
8cL7aJVKTYmLguzXEAS3Lw,American (New),"['Nightlife', 'Vegetarian', 'Bars', 'Restaurants']",3.5,366,Phoenix
oLYOGtdW5RxvaBiSdv3WCw,other,"['Food', 'Bagels', 'Delis', 'Restaurants']",2.5,14,Tempe
hN0eltVGO44BocEknPliiA,other,"['Delis', 'Restaurants']",3.5,18,Las Vegas
ejS_lQteyzG6PR4gxZN-FQ,Mexican,"['Bars', 'Nightlife', 'Restaurants']",3.0,140,Las Vegas
zG_wv69bsllw_PWhOmoAKQ,American (New),['Restaurants'],4.5,261,Phoenix
SyhuQ69i6PYr4q-4kHrKFA,other,"['Breakfast & Brunch', 'Restaurants']",4.0,254,Las Vegas
F0u-X9aRLl8rz-L4uoaktg,other,"['Pizza', 'Restaurants']",3.5,73,Henderson
LHzVPddSPzMECho55zCf0Q,other,"['Food', 'Gelato', 'Pizza', 'Sandwiches', 'Restaurants']",4.0,340,Scottsdale
cDrqjvg2KEyJm3QS3KAJ2Q,other,"['Mediterranean', 'Restaurants']",3.5,14,Mesa
P8gXyZy1ZS7B4S20q8hzPQ,Japanese,"['Sushi Bars', 'Restaurants']",4.0,411,Las Vegas
NfheNBs_UbGN1r25Ehdl_Q,American (Traditional),"['Burgers', 'Chicken Wings', 'Restaurants']",3.5,54,Pittsburgh
9VYZA4vEKtT_SXHj-ZK_1Q,Japanese,"['Sushi Bars', 'Restaurants']",4.0,127,Scottsdale
c-qtFVPutboIiJASZYrwuA,Turkish,['Restaurants'],3.5,15,Tempe
4FS5otEktCyI1aDpg_h03g,American (Traditional),"['Seafood', 'Steakhouses', 'Restaurants']",3.5,158,Phoenix
Pt5AYjhzoU93biVeVahLKw,other,"['Food', 'Bakeries', 'Coffee & Tea', 'Sandwiches', 'Restaurants']",4.0,595,Las Vegas
LQaA7-XmpjrpiIirO0ajZw,Japanese,"['Sushi Bars', 'Restaurants']",3.5,289,Henderson
OVGVoTpvHGL3GgtXtzHMBg,other,"['Pizza', 'Restaurants']",2.5,101,Tempe
5Q9346DVAZBlZ8z_Q8saIg,other,"['Pizza', 'Restaurants']",3.5,10,Gilbert
Ou21lwEBBlUNG3JRAFWFAA,Japanese,"['Korean', 'Restaurants']",3.5,169,Phoenix
o-OV2LkJxpcCHmI_d4TZiQ,Italian,"['Pizza', 'Restaurants']",4.0,279,Gilbert
IZv6MPN3mHS_yr7h5GhYEg,Italian,"['Pizza', 'Restaurants']",4.0,90,Gilbert
59OLV6lukp92lkTfYDo6lA,other,"['Cuban', 'Restaurants']",3.5,240,Las Vegas
Eq3gzgiRIGYtubbZw1mDlQ,Mexican,['Restaurants'],3.5,94,Chandler
jsjip-f_chgWf9ZnbowKtg,other,"['Steakhouses', 'Restaurants']",3.0,10,Scottsdale
xmjv8g356v8Qo55ICjG8rg,American (Traditional),"['Bars', 'Nightlife', 'Restaurants', 'Sports Bars', 'Sandwiches']",4.0,183,Phoenix
-b9ZUSmcsGxutDSW1DIbdA,American (Traditional),"['Vegetarian', 'Barbeque', 'Restaurants']",3.5,307,Pittsburgh
kGuMkVyPg3CuFnIUFFkXGw,Italian,['Restaurants'],3.5,55,Matthews
4vkP8WxtHA0uGkcmX3BUdQ,Italian,"['Pizza', 'Restaurants']",3.5,164,North Las Vegas
PU5jA1bzjbNCyFfCmjqTlw,other,"['Steakhouses', 'Restaurants']",3.5,104,Las Vegas
LWY0A6hWUJ8o3AIKGYs3Yw,American (Traditional),['Restaurants'],3.5,64,Mesa
