n5eQnMnVVt3FfrFENYoU0g,Latin American,4.0,769,Charlotte
QJV9AxLMwCV5qYCOpItDqw,other,3.5,49,Charlotte
ioXu3MhPt_v8f5wTWJX4ag,other,4.5,196,Charlotte
pNyqk-HCo3SXPPppi04Bag,other,4.0,351,Charlotte
0jye3EpGbU3dFe4yf9pxzQ,Mexican,3.0,10,Charlotte
yT3OITYWbjqKM15mGNXmyw,American (Traditional),4.0,171,Charlotte
RGmR2iBzqI3LEMDE6J8nJA,other,4.5,264,Charlotte
d3-h8QpXoQnUlC9nt55HTw,American (Traditional),3.0,299,Charlotte
AVQpj1ufPWYBVzEC-fYwYg,other,2.5,10,Charlotte
24Qlwel3zvrkNX9zMvBJDg,other,3.5,267,Charlotte
MGDuAYuyDJd-J-sv0wNoSQ,American (Traditional),4.0,113,Charlotte
J4rHIg3Ddd0oXPVrzPN-wA,other,3.5,36,Charlotte
a2N3J1WJ1vWkqrAXrlB9Og,other,4.0,11,Charlotte
NQQ6Kc9NdyrIujz0s0-Ebg,Chinese,2.5,14,Charlotte
WY6YDghPW55gIyp2hTCv_A,other,3.0,20,Charlotte
N32s_4NdIsmdnA6oy_t_TQ,other,4.0,54,Charlotte
Mtp4pMgIP9nXqq1UCJjgAQ,other,3.5,177,Charlotte
IY7_UYwQmoyNDQPLPQ-lbQ,other,2.0,10,Charlotte
FdBoYwB90oxGrxmSh0Ko7g,Greek,4.0,30,Charlotte
sH2nJMWutcLwqUn23tR7Kg,other,4.0,14,Charlotte
hJLAPn1w4bGniRR-kdyI-w,Vietnamese,4.5,127,Charlotte
C60h41YGl1W77QOAgOm4MQ,Vietnamese,4.0,38,Charlotte
PVM0CqhA6geX3m6u2VXbpw,Latin American,4.0,60,Charlotte
ncYJ3e7Cd0ule7vbFnJBKw,Japanese,3.0,17,Charlotte
iF_Ox8TPLwjqy0WzyWFnmw,Italian,4.0,118,Charlotte
S1Q57E4J2cmQc9AQqrhbhg,American (Traditional),4.0,79,Charlotte
HRIvgh-RmGcaMyz8oT4b3Q,other,3.5,22,Charlotte
LnR1pj4nLEXNDSbY09Jnng,Chinese,3.5,43,Charlotte
-5As9GrKDboz5N5eA2HRuA,other,2.5,15,Charlotte
IMEB724RormQyKV8PvnvOQ,American (Traditional),3.5,15,Charlotte
Gfke1AcTzc2nlVi1rftrTw,other,4.5,52,Charlotte
ELDkWCzEMQcFVpVtSCugag,other,4.5,80,Charlotte
YKVNzbuGpgszyG5OuFHU3Q,American (Traditional),3.5,25,Charlotte
yzUjuBvj9hDWLN0ZIUYobQ,American (New),3.0,28,Charlotte
FiSp-Nqfpz9dHuVLcAEK4A,other,3.5,19,Charlotte
_UYJfg5GbahLiEDU1HuQhQ,Mexican,3.5,19,Charlotte
t3biB9BlC201XRUNjG28rw,other,3.5,84,Charlotte
Po3kpjcdRfLgtMUhmoK9Aw,other,4.0,211,Charlotte
9IYAuWhSUjM0Cj3DgH6D-w,American (Traditional),3.5,75,Charlotte
kkjdenjeKshv02uma0u2fg,Italian,2.0,10,Charlotte
nUiGPvsAAAVe90hlQYpVhQ,Mexican,2.5,14,Charlotte
cPBjZEouopniZq328UmOaA,other,4.0,82,Charlotte
OdNwrZgfPp2Xkj8lEPMJeg,other,3.0,26,Charlotte
O49wgZil7BBGpEarvPg23w,Chinese,3.5,21,Charlotte
ZfjB5Df58pT_w8K11xVMaw,other,1.5,11,Charlotte
9wMVSKNAtQ4HFZjHNlruFw,other,3.5,199,Charlotte
2qkXCZLumfhvHt2gKluIlA,other,3.0,33,Charlotte
2dz6psLH_yvejmYaiq0_HA,other,3.5,22,Charlotte
vwEmnhJjcD8Zgp8K_8pJRA,other,3.5,127,Charlotte
lCCOTZ6aJdZFN0rpq-7R8g,American (Traditional),4.0,80,Charlotte
DfA7H9rpwTXJ_3GOOBqNZg,other,3.5,31,Charlotte
9l4oJaROYM1OM1bjvmXCCw,American (Traditional),3.5,19,Charlotte
toIpqgcjG0HhPHZCMiHH3Q,Italian,4.0,142,Charlotte
TRW-51US_YQbQ-ihmhHvRw,other,4.0,21,Charlotte
5gd53htrojGhdbV1jfrU_Q,American (Traditional),4.0,104,Charlotte
9Hc15fmqICd2ecpsSM2pIg,Japanese,3.5,119,Charlotte
JbotgsWgGXqJexXd6zB3Vg,other,4.0,49,Charlotte
c0FVgLLUOh_Wnv9XfQQnlA,other,2.0,10,Charlotte
t-L8pjvnmd-fzeeHQXMcRg,other,4.0,100,Charlotte
lC9YZVhQHXHfN9Rkpk8kIA,Thai,3.5,74,Charlotte
hoR5WtHocyifHM8fxKd1XA,other,3.5,17,Charlotte
NU3ATvxbS_w_9SRQHVzqDg,Chinese,2.5,59,Charlotte
FUKkYUgsJ209GXPZ9tTPHw,other,3.5,26,Charlotte
c_5sioDSDof_hshp4_K1SA,Italian,3.5,81,Charlotte
1YCQvgXlkXg9fGKLd6UcVw,American (Traditional),3.5,16,Charlotte
_qBtLcyWEI6S-a9Jx1582Q,French,3.5,85,Charlotte
zKlU3yE_5RqNd00LVJE1oQ,other,1.5,13,Charlotte
NzUNtIOb7S2H1ymfp1gesA,other,3.5,16,Charlotte
0uq7x1_pxU1hajaIDhv3MQ,Japanese,3.5,49,Charlotte
EssfLSLRxUou5uoj0LX_Kw,Greek,2.5,14,Charlotte
a_INgnfDhfsLaMG5O5QR8A,other,4.0,27,Charlotte
nu0giYqJOGLVsZLUdPwQOw,Japanese,4.0,23,Charlotte
LH1cMyzVY6a2GpNAUCvh7g,other,2.5,12,Charlotte
8-gfKVHSaBHHCmab4dUZWg,American (Traditional),2.5,37,Charlotte
w107r4s1U9zAWuYr7Dutww,Mexican,3.0,63,Charlotte
RQ5Fe5XMJokYJaBkP-i4jA,other,3.0,20,Charlotte
8wrGl5E16vtCdznIHzVs6A,Chinese,3.0,29,Charlotte
xGF8QVmItGoVOLjPyyAYBA,other,4.0,31,Charlotte
-1JzlIdItrARuq2JW63rKA,other,3.5,63,Charlotte
mLpm1LuNJ7QWH3Tnv2B68Q,Vietnamese,3.5,13,Charlotte
MC5Ds6rbbrLE_FdIyIlhwA,other,4.5,13,Charlotte
hfH29cdrUrzemcq3uf6Ysw,other,2.5,33,Charlotte
Wqzx76XjqUFN8Ow3zX0cZA,Japanese,3.0,105,Charlotte
FujnmNjFpU5WQC1Nqd7ahg,other,3.0,15,Charlotte
f_wqInKORIYGIJDP-AS8Ng,Chinese,3.5,10,Charlotte
scndbMEyHsnPMzYQaZzdnw,other,1.5,16,Charlotte
oqL1hS934CyZc3msupQNRA,American (Traditional),3.0,88,Charlotte
nAfOIJUSuIAwN0MiL4zJJw,Greek,4.0,21,Charlotte
Bxx1W83ulE6VwR45HiAiLw,other,3.0,11,Charlotte
wGABZiLIWvEPIFQUO9cTvw,Italian,3.5,76,Charlotte
KReObuJvV-lqgxpwb1-tSg,other,3.5,37,Charlotte
E0rdhUQQ2VjBcNb8AeRbdg,Chinese,3.0,15,Charlotte
qiy7fxY-Vg04RY4WHXGQ0g,other,3.0,15,Charlotte
Nk7rD25Nd_mbjI4xLHWBkA,other,2.5,17,Charlotte
eNepNrx9dzehOql6fKxW3Q,other,3.0,10,Charlotte
QzCHw22PCN53f9Y53MDgZQ,Mexican,4.0,180,Charlotte
V_t_aaxMbqR2IWCdqi-l_w,other,3.0,17,Charlotte
UO9rIZ_DjkoIcCB7SWaIvA,American (New),3.5,40,Charlotte
ta0sLqkG-cNbXZpA358YeQ,other,4.0,123,Charlotte
8OhcZBu7ngRYbg8r7FZfTA,American (Traditional),3.0,16,Charlotte
82pWLAlsrdpKu8tVS2yJKw,other,3.5,35,Charlotte
ML9rg--hiOf0nlzyVBL9Rg,other,2.5,20,Charlotte
rdJAWaAlUbXJfSEdUPKsCQ,other,4.0,60,Charlotte
_VpP18kVhdR9petT8w-cuA,other,2.5,15,Charlotte
lpomaa_on7jhU-lG4GxpMg,Vietnamese,4.0,162,Charlotte
4kTmiAMs0OnXVLI5_OJfTg,other,3.0,29,Charlotte
2uJNnNYUv23qcnpBg4Wy5A,Mexican,4.0,60,Charlotte
6LoNRotewF81fxka6L_8Jw,other,3.5,27,Charlotte
-mOOxacLlVpWOmIq9lvJHw,Chinese,4.0,66,Charlotte
330OW1waJYEv7CXgcSwLSQ,Indian,3.5,91,Charlotte
i0rx72IqWuGOyWadGjRLVg,other,3.5,96,Charlotte
FUhBld1Ow8mVKwwgrT-R0g,other,2.5,10,Charlotte
64ye6OoF_PsyCSQGspE_3g,Chinese,3.5,20,Charlotte
vcTQNi3qj2tSWOe6Fv2XsA,other,4.0,32,Charlotte
Pa1dew9FR3xJiEvPIRC2Rw,other,3.5,21,Charlotte
zMdehlbUF2FqJSqarOsi8A,other,4.5,13,Charlotte
JncdQGHMo52NhrA8FP6cHQ,American (Traditional),3.0,17,Charlotte
kZUrKA0yVVTTTgIGvyY1hw,other,3.5,10,Charlotte
23xfK-M76sWaAGgIwy5wPA,Indian,4.0,143,Charlotte
DKhCFh-eJV-kDjRVj0491g,Chinese,4.0,16,Charlotte
ptJU2je54RnziO4bfS5ORg,other,2.0,39,Charlotte
PBToP8q81MezfE7LfJzEgA,Italian,1.0,19,Charlotte
VCDl24n2Bx6yHSWrfHiMiw,other,3.0,19,Charlotte
IrTmU9AVHZ8fyYS7qu9QWQ,Chinese,3.0,16,Charlotte
QPRCns3TDah097cQbE6wlg,American (Traditional),3.0,26,Charlotte
2XTcAcbJ7O0LKjUBto726A,other,1.5,14,Charlotte
lKrlSZON-EK41iiIKruDCw,other,3.5,33,Charlotte
UaqG2RIaDRj1A4ZHZYn1_w,other,3.5,15,Charlotte
L-eohqlSFT2eWxR8JLY0Og,other,4.5,92,Charlotte
52WPfS1oskr_daXkwekWZw,other,3.5,23,Charlotte
CFHGxlIXeVFWlCptBHgOeg,American (Traditional),4.0,99,Charlotte
WSYVq5V75-pWdZq2NpMmiw,other,3.5,10,Charlotte
FdXRNSB6GDN2JQSy-0zdlw,other,4.0,18,Charlotte
Uzwa_6F_b_URQ5YlOIDnXA,American (Traditional),3.5,24,Charlotte
9dRZHK7Y8gWfkEyfQd8Yqw,other,3.0,44,Charlotte
M5gpEDFICJb8cT8YpMO0lQ,Chinese,3.5,21,Charlotte
S7nvXlsZk1metFA6HhwlGQ,other,2.5,26,Charlotte
bAQGmZxPLmlc4sRgzx-Haw,Chinese,2.5,11,Charlotte
9dcGErA0_ImWRJ0l6uMOJw,Chinese,3.0,12,Charlotte
hogySNyo5UohpTNc-Tw8-w,American (Traditional),2.5,45,Charlotte
LvuoCzsUGiQUk_ENWCoutQ,other,3.0,24,Charlotte
jsXcQiRua7OuCApuJuaAsQ,American (Traditional),3.0,10,Charlotte
TfNCWOnzCF47jM7RyPGNhA,American (Traditional),3.5,15,Charlotte
nE0y2QYBRs8gIEFUxD2jfw,other,2.5,20,Charlotte
oAcmLvOzafWHM4Gl9GFEAA,Chinese,3.0,20,Charlotte
WZza4L8YDhDgVMx7DEBfeA,other,3.5,23,Charlotte
cHvKHnaoeqRkSuiOcyEBQg,other,3.0,16,Charlotte
-fQ_iOKl9wIYwQtkwc7JJQ,other,4.0,67,Charlotte
r03Hj3-XHNpSrv8ZpOn26w,other,4.0,27,Charlotte
kBnLbJcG8JLlxEuPhw7kNw,Greek,3.0,44,Charlotte
QVesm87d7Ibbe7qKTSRpow,Chinese,3.5,36,Charlotte
kWucMFuGXLtu-PVvWqIgCQ,other,3.0,17,Charlotte
mFKth0ZgYFvj8srrW1Xv2g,Italian,4.0,85,Charlotte
FlZzOE9F5c3eexjDd7FqGg,Mexican,3.0,31,Charlotte
v3ckvfQuLlwkdghtEUqizQ,other,3.0,62,Charlotte
1HmLi5NNs0_FDYYxBgRxzw,Mexican,3.5,10,Charlotte
DlD95KM4cCjGGi_O_aX0tw,Chinese,2.0,34,Charlotte
GYb6yFYJjDBNYcHM7vX5vg,American (New),4.0,181,Charlotte
PGEcewIyTpHY4AgJGcW94Q,other,4.0,206,Charlotte
F6dSpfz4w-BoYARFnNcFkw,American (New),3.5,72,Charlotte
IEDORY_45gi-_X3M_k4lLQ,Italian,2.5,58,Charlotte
S_R1pls6874mHYKcsxWtEA,other,4.0,29,Charlotte
8fdAV6RBQMmLadkOzGcU-A,American (Traditional),4.0,25,Charlotte
Gz9jnM72ouoKcfGtwzrR6g,Chinese,3.0,22,Charlotte
3EDCh1Wssaak6D7OXx1bqA,other,4.0,205,Charlotte
RqOywE2bw7L7_M6iXCXeiA,other,4.0,119,Fort Mill
2bWaENr_5m4ddcfIagEJmQ,other,3.0,18,Fort Mill
XiiNNtD1S6tqqnakdbt18g,other,2.0,10,Fort Mill
gsb1ZXNd36YwANID3u1M-g,other,2.5,12,Cottage Grove
d24w8_TEu1QamA3qFI5JMw,other,3.5,12,Cottage Grove
dgGpvbTjAWet0YPJ3kDJiA,other,3.5,26,Madison
0rj2xW1YKAbfHxe804Fefw,Italian,3.0,51,Fitchburg
dylp6k9_Du-oojW5lVNwyA,other,2.5,28,Fitchburg
g68i6-Bbu7uYQOKOQX8Hsw,American (Traditional),3.5,13,Stoughton
UvcJirkbNRDMhtPsr4FeAQ,other,4.0,15,Verona
GQW0uzms1jN-L_gBG6zi4g,American (Traditional),3.5,30,Verona
4PZwjwKcTbH4tWBiHz4s5Q,American (Traditional),3.5,22,Verona
y93QKoRHJmaBL-x_OkNuyg,American (Traditional),3.5,35,Verona
k7nMFY6F1mAkmuXTHSPZoQ,Italian,3.0,32,Verona
6YfLUTHFWdjZeMwsXTU1ww,Chinese,3.0,13,Verona
ZiR5Fu1yD5fqDHAfAfTBig,American (Traditional),2.5,59,Madison
kN1r0JbeWQVJ4pCdNg0nFA,American (Traditional),3.5,21,Waunakee
ur6xZQjZ6PVrR12Za-DrqA,Chinese,3.5,15,Waunakee
Y-owGVK9wY-kZYPwG30nZw,other,3.0,12,Waunakee
m2nLCX6LpLRJcTNYX9pbRw,Italian,3.5,63,Madison
pS5WsUlWOVAPM0S2rVI-SQ,American (New),4.0,44,Madison
9JSYmkJ-sRW4zJCun7N5vA,other,3.5,12,Madison
aaYR5kTMqgRGVtTr1kKmKw,Mexican,4.0,34,Madison
9DoW6jACkEl-irp7Vu1K_A,Italian,2.5,27,Madison
oGE8GPmBvHXQskP-m2cdLw,American (New),4.5,195,Madison
CQRYL_4Mu3215d1F_C0Qpg,American (Traditional),3.0,17,Madison
5RNo_HDbcYMc1By8BYFBzQ,other,3.5,55,Madison
oXup5d96auPpUOBh5YBeyA,other,3.5,82,Madison
hjH_oyzhpg3c77ainpx3kg,Italian,3.5,31,Madison
GBgdaHOZrl6csfHS69MWyg,other,3.5,48,Madison
OXLegbUo6HA3DN3lBFTsUg,Greek,3.5,112,Madison
MRkKtODtC6p6weVE370vcw,Mexican,3.0,42,Madison
ed5VpqG6NlI2_ALQpZ0lLA,Greek,4.5,161,Madison
A3ZK7esn3oKG5O3OEWMHiw,other,4.0,176,Madison
Tjlj3DgQxXKKG4AmnbDnIA,other,3.5,58,Madison
0wGWhZw81cIG7YjwghZhgw,other,3.5,138,Madison
Dn5JUcOKejakeuUwMlSR5Q,Middle Eastern,3.0,17,Madison
IgHkvKIzy6Zjx5NBA0i0ng,other,3.5,47,Madison
r2DtJRPrDnaMpliSJ9I9_w,other,4.0,19,Madison
4dL8yzQu974eCtTI-V4Znw,Thai,3.5,76,Madison
rgSSCx0tb9AQyCkAvMSIoQ,Ethiopian,4.0,79,Madison
s4Juaxp_7gziJj1DXr2JGg,American (New),4.0,14,Madison
QFMHjSUt08y0c98SA3aBrA,Japanese,3.5,68,Madison
m79L5WLftprDSKdXEtdrIg,American (Traditional),3.0,154,Madison
DR4xcr3eJ0vfYRomvx036w,Chinese,4.0,121,Madison
VB-tzuBR6BxMzOkY_cOpwQ,other,4.0,163,Madison
wS6Qh5NkoPKDwjA_vbUcfg,American (Traditional),4.0,37,Madison
e-YQOv0Uid6uzCz23yCyXw,Thai,3.5,54,Madison
nbpY3tbPrAksoqOrYwlx7Q,Turkish,3.5,68,Madison
wXri8QF92KOYe2INyca0yQ,American (Traditional),3.0,30,Madison
2vsPceME9rHNZ9OkR5zrpg,American (New),4.0,52,Madison
4TOVkJj25k-Sm0CTRcvkaw,other,4.0,57,Madison
vZkR7xkqtzcK7klbD--Rug,Italian,2.5,75,Madison
fEX1IcPNrhJAdwk4DgyVVw,other,4.0,348,Madison
vOCmoA6cvhlA5bcATzUR0g,Mexican,2.0,50,Madison
LLR8iqKn7nmfwXWl1S13Lw,American (Traditional),3.0,59,Madison
upKjWj5qf-wcZOgf-4XKIQ,American (New),4.0,11,Madison
c1cGCn1syl9_c6XKEu4Mhg,American (Traditional),3.5,15,Madison
HOMBFwgPLC_Wc9k7Obo7OQ,other,4.0,60,Madison
0pXk2JkijBpi2Iz0D5pFXA,other,3.5,133,Madison
CLW4LJCYbAkwlgNWB2rVbQ,American (Traditional),4.0,71,Madison
oPsn2zSMchH0I4AuiiH5Qw,American (Traditional),3.5,19,Madison
hSl4HdPdu6ohwFKJPfj93A,other,4.0,154,Madison
uwjl8UJhUINe_RwbgZsgsg,French,3.0,10,Madison
CQDpilFXuke4O2lt8-WeZA,American (Traditional),3.0,10,Madison
_NW61hsQvk7u2E_xWiWyMQ,American (Traditional),4.0,11,Madison
_z9UrC5hCTBK1JIgQD0YDw,other,3.5,56,Madison
R-uBWKTDv8FS3Scskr6UCA,Italian,3.5,38,Madison
aP9wnNPiOIWCyk27ZTeRqQ,other,3.5,101,Madison
jMuL6rhpAMlZUjxCRhoszg,other,3.5,87,Madison
ZVCdIgZhGgnGBdzt2Y0Iiw,American (Traditional),3.5,84,Madison
IVPXZZXklwOc5cbZV-mLRg,other,4.0,36,Madison
Wv7AqSOOnMR676h3bZWyJw,other,3.5,41,Madison
slyBpcL9O_pU1ljR5tCBxQ,other,3.5,38,Madison
M9hINQo_GnEenib_3wA33Q,other,3.5,35,Madison
MAQuGx-ontt6sFidiyivRQ,Japanese,3.0,126,Madison
fBBMlJIud_LXrTV-zfkM0g,Italian,3.5,77,Madison
rcF4ynGx5ySNQ3UFRPpcKA,other,4.0,217,Madison
v5mjUyUZeWfLTdxXfZYKMg,American (New),3.0,18,Madison
XgNy4vCHn-1NVzu6xgZIxg,other,4.0,51,Madison
bXwFv2IslBSzkMPFkS_aLw,other,3.5,30,Madison
IbYYCuGqR4Lgfvf_WJTNuw,Italian,3.0,124,Madison
3_dKevejfGY3eRj2xprRIQ,other,4.0,54,Madison
4OXNgYFTNQxBmMR-0cV7Aw,Chinese,2.5,16,Madison
J3A5V0Hl07o_KQSI2hHf_g,other,4.0,414,Madison
lWtpoG_7K7wwyvggpdIDRQ,other,4.0,53,Madison
XhDlbfGzy_sVDs76n9oTGQ,other,2.0,14,Madison
cnc5Fu-xE1CKLI_bh7P01g,other,4.0,110,Madison
FoHNVQQbiuY7CV8cc-iFzg,other,4.0,63,Madison
RC_6Br1TzdgWWDDIZMAI1A,other,3.0,53,Madison
OzB1Hv1A8Lz_V4hYZ7Duzw,American (Traditional),4.5,34,Madison
5m0OPZOPkohxh1D67M7ncA,other,3.5,15,Madison
hmPkit7DjWX9raBoACw_rg,Chinese,3.5,26,Madison
TqR8kAPQ-2Np8RAaL_aspA,Middle Eastern,4.5,60,Madison
xajae0ukR4_hguNobwEawA,Italian,4.0,137,Madison
YXfDJLWtchsCccaHMMkyYw,Thai,3.5,110,Madison
bZX-b9fInWIk8j3Y50uBWQ,Korean,3.5,54,Madison
dgq6Y3t81Hq3Og-qd4C5Ew,American (Traditional),3.0,15,Madison
LHyB122HpkWueoWj-0bX4A,other,3.0,18,Madison
omWFwLRqI3VTcM46L8-qaA,other,2.5,20,Madison
dOo_jUaYeHC4b6bgOytinw,other,4.0,61,Madison
ivtZQyk8W-ZRbUHkUpXh6Q,other,3.0,17,Madison
lIL_VuvmxBr_yQQH_P9QHg,other,4.0,175,Madison
cG-wWJPO6MCuphYIqVcLsQ,other,3.5,69,Madison
vXK8lVxFjyhVSoSgMvTxww,American (Traditional),3.0,20,Madison
EO_LRZc_g0KIR-uRC2ecnQ,other,3.5,61,Madison
naUQ_ZHKq2ONBwW5EhJXJQ,American (Traditional),3.5,235,Madison
XsDFvUcFxnOEOw9zKvO-iA,Mexican,3.0,68,Madison
Br9o4CNzhwUw4YUHseGA-g,other,3.5,19,Madison
7NMvQUStQYd0ArBNnqAWtg,Italian,3.0,23,Fitchburg
Ihd6mI4cfXzIwcMSXZnhnA,American (New),3.5,28,Madison
yR_oVVP2cOeDpu5WrlpquA,other,4.0,19,Madison
1vXBMPl0It4jzUWBM-lJgA,other,3.0,22,Madison
ZusZ0l8gBpLvvYcTkuvRgw,American (Traditional),2.5,16,Madison
oZaCeojhVeBMvcjk_bFDag,other,4.0,10,Madison
3Jq5cde5lN9tLPrrOUAEFw,Italian,4.0,54,Madison
BywnwBmTMHrChhyJZtmI_A,Chinese,4.0,13,Madison
c2ZluDaHbes0-ZgvZyurBw,Chinese,3.5,27,Madison
0zaZp4Kqar6P4iG0ZfuftQ,other,4.5,26,Madison
3ZQmCHGtK6JNHlxaCeOx7g,American (New),3.5,63,Madison
uAVXeASB8STR0QLaJgEuGw,other,3.0,15,Fitchburg
IoWXpj8WFNNu47rKpPb-Og,Mexican,3.5,68,Madison
1s5nBRc-6BqFT_1-ZaVVug,other,4.0,81,Madison
GCTDM94HiKxC7GcAWbb4Og,Chinese,2.5,14,Fitchburg
dvVGSwtFcW0sl-m-pEeVlg,Mexican,4.0,11,Fitchburg
jsortSnJ4WQVoH5y5Nkq0g,Chinese,4.0,13,Monona
sopWjB3MxMH78YBga0SnrQ,American (Traditional),4.0,29,Monona
2WxwgDMKm8XW6grbuMsDwg,other,2.5,13,Madison
WERUCpgQ6bwyMI27uUTHjA,American (Traditional),2.5,34,Madison
WsgcDmTPfRNGos90P_t4Kg,American (Traditional),2.5,24,Madison
5w-qVzxUOGEajm9eH3gEkA,American (New),4.0,22,Madison
H6CnqXqKqiAZQhW6nmBlGA,American (Traditional),3.0,16,Madison
0UL_ZuWauXthShF2mb9iKw,American (Traditional),3.5,15,Madison
kCxBx5BK0CkDmgM6K-oJ8g,other,2.0,11,Fitchburg
D4KioPzFvBwb04Pf7rtCeA,other,2.5,10,Fitchburg
vK5sub1Y993EtLHVtnt9Pg,other,3.0,42,Madison
b3ZOCcD_bU9Tfv21o9ThBQ,Italian,3.5,25,Madison
rweHhCO0jb3MuiGMBCAOMg,Italian,3.0,19,Madison
8XHad9b3D7Zynt5ZkrQK7w,American (Traditional),3.0,55,Madison
a5FttSCTWbAZmfkIkUENJw,other,3.0,14,Madison
YCKOz3ja7i3nbavwdf6lWQ,Italian,4.0,137,Madison
b1Rosp3eIyRKgSbr6Axg1Q,other,3.0,115,Madison
4UsqmhU5wCmt1VnNyVoI7Q,American (Traditional),3.5,20,Madison
JqFd6WfrCqDvvgPmfY5njw,Chinese,3.0,52,Madison
XY_vRB1QTqo86sGALFLjAw,Chinese,3.0,41,Madison
sywKS0egWKmb9vJr9a_zUA,Indian,3.5,61,Madison
OAXWfsklsATjpui2C8HilQ,other,3.0,26,Madison
K2BxGfj37me-kf__ey4GVQ,other,3.0,50,Madison
iFd_GU21RrxyzL8eE0RQEQ,other,3.5,74,Madison
tLyaM-S_iZZKCeo45AbDpw,other,3.5,19,Madison
h2IzpWxS1VR96D_vP_NOdA,other,3.0,36,Madison
JoqEMWBfPFS6pLhBxPyENQ,other,2.5,28,Madison
ZP761-os3_PHEaNohcz_7A,other,2.5,34,Madison
_xeigHhwNOB6N1if3lQO3w,Italian,3.0,41,Madison
1qz8Ws6tEu04X632x08pzg,other,2.5,17,Madison
jOt2dDDvOJrvHMUPNgqyVA,Chinese,3.5,12,Madison
jX2ibRfoHT-lw0Q5_xBzsA,other,4.5,24,Madison
oUxY7X9MCqd_wrZgfV4GNQ,American (Traditional),3.0,31,Madison
fc7QD3p7hOyewBFNOvTdOg,Italian,2.5,15,Madison
xG7wiKZC0Yu_ZpZtnLC91Q,American (Traditional),3.0,21,Madison
gMq4GXSl21p2Z3PIQm3aqQ,Italian,3.5,34,Fitchburg
ZZkubP-TCzbGuEOEzZno-A,American (New),3.5,109,Fitchburg
tLRXIk4exmTclgKJfNSlGA,Thai,4.0,66,Madison
fuhjVvhkQ22j92BTGHEX7A,American (Traditional),2.5,19,Fitchburg
cQNRW64fLhkVV2yQyqHkGA,other,4.0,56,Fitchburg
8sYsE-RIvdubisaa69PxiA,Mexican,3.0,47,Madison
GeLUSRVqE5_EY-TvYH9JnQ,Mexican,1.5,18,Madison
1HbKFWG5QKzYkuNxig6H7w,Vietnamese,4.0,253,Madison
JlvNACJVl7irjkosXgwhIw,other,1.5,11,Madison
cd5bMHS4w56rLfjcLGTobg,Indian,4.0,141,Madison
Fik8yq-66Gfe0AHw8DvoSw,Chinese,3.5,16,Madison
8REGSaP_BKW1_rCQxY3G4Q,Chinese,2.5,11,Madison
m4dsORRhBW_AxSEh_EXrSg,American (Traditional),3.5,19,Madison
lIZIzyPMiI76KD-oYTAo-A,other,3.5,48,Madison
0lslsYnEVGDtXiM9V2GxWg,American (New),2.5,56,Madison
PwoprUYCL7q-Qf42Vo6K7g,Japanese,4.0,11,Madison
XZP1kK1-j4UxQ2KCuww9GA,Mexican,2.5,23,Madison
-KUdfxOnrFNI9etBfq_bJQ,other,4.5,16,Fitchburg
_xssBWvthbdPh2KdAaAJSw,other,3.0,26,Madison
MDIjfewJQr8YvEDDLeiGsw,other,2.5,18,Madison
VI-zVIlK11AUz47mro8nMA,other,3.0,33,Urbana
wO8c-FbduauxCGiEHchGRA,American (Traditional),4.0,274,Urbana
g5I1qNIGWTU3lizsneXQiw,American (Traditional),2.5,37,Urbana
elwuxXreWA3IVAW5qNOw3g,other,4.0,25,Urbana
SeQv-RJ2rS070NvSRh_siQ,American (New),3.5,104,Urbana
QZBQBQkNEefPbTo5SIoE7A,Greek,3.5,42,Urbana
2M-UBKKG7DyAXcvGLwNH2w,American (Traditional),3.0,11,Urbana
NQvZ_RotIEalBKsJ8zuLIw,Italian,3.5,74,Urbana
qgIAjfsGIqteEu0473miPg,other,3.5,75,Urbana
cmLB5X26RJXWdZ2qrS5KOg,other,4.0,48,Urbana
2g4mMfy5COvUlzZWfuQkKQ,Mexican,2.5,17,Urbana
ufOY2lQHDgSvou3YLT8gHA,American (Traditional),4.0,30,Urbana
bkbOmsZ9cOggOnpKsxOyiQ,American (New),3.5,101,Urbana
qRgEy-m4sejzTKphIFKFkw,Chinese,3.0,19,Urbana
YkKEsYsSpOkDBbHBGKuWQA,other,3.5,87,Urbana
TD11IPIlFL9sLAWbN9FzdA,Chinese,3.0,20,Urbana
-0GkcDiIgVm0XzDZC8RFOg,American (Traditional),3.5,140,Urbana
NZ7IwFnVz2t3nygNqTkCyg,Japanese,4.0,18,Cave Creek
4meJyPOhuAKzywUJTmu2hw,other,3.5,164,Phoenix
BNOFxq6AAXamgLw_tzbe7Q,American (Traditional),3.5,32,Phoenix
-gefwOTDqW9HWGDvWBPSMQ,other,3.5,244,Phoenix
-mz0Zr0Dw6ZASg7_ah1R8A,Chinese,2.5,103,Phoenix
vSWEXsXmJw5ozuF4zqE9ng,other,3.0,139,Phoenix
7i8eNw1-tdgVcfAiNib6wg,Greek,3.0,65,Phoenix
xWKtOLuIOVGZprcpGiqpQA,other,4.0,55,Phoenix
Em8zrIuxwBXnIZMDMreErQ,Japanese,3.5,54,Phoenix
10VZ8KEshqD5twjcmZ-eaw,Mexican,3.0,11,Phoenix
PwtYeGu-19v9bU4nbP9UbA,Italian,4.0,40,Phoenix
oXUceqbZEAKclrIXE-erYw,other,3.0,57,Phoenix
K8pM6qQdYu5h6buRE1-_sw,other,4.0,1218,Phoenix
